"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1984",0.153846153846154,0.0923076923076923,0.107692307692308,0.0923076923076923,0.0923076923076923,0.107692307692308,0.0923076923076923,0.107692307692308,0.0769230769230769,0.0769230769230769
"1985",0.114754098360656,0.0819672131147541,0.0983606557377049,0.0983606557377049,0.0983606557377049,0.147540983606557,0.0819672131147541,0.0819672131147541,0.0983606557377049,0.0983606557377049
"1986",0.142857142857143,0.0793650793650794,0.0952380952380952,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.0793650793650794,0.0793650793650794,0.142857142857143,0.126984126984127
"1987",0.0806451612903226,0.145161290322581,0.112903225806452,0.0967741935483871,0.0806451612903226,0.112903225806452,0.0806451612903226,0.0806451612903226,0.129032258064516,0.0806451612903226
"1988",0.0793650793650794,0.0793650793650794,0.0952380952380952,0.0952380952380952,0.0793650793650794,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.222222222222222,0.0952380952380952
"1989",0.09375,0.09375,0.078125,0.078125,0.078125,0.078125,0.09375,0.078125,0.15625,0.171875
"1990",0.0819672131147541,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.163934426229508,0.0983606557377049,0.0983606557377049,0.0819672131147541,0.131147540983607
"1991",0.0819672131147541,0.0983606557377049,0.114754098360656,0.0819672131147541,0.0819672131147541,0.0983606557377049,0.0819672131147541,0.0983606557377049,0.163934426229508,0.0983606557377049
"1992",0.0967741935483871,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.0967741935483871,0.161290322580645,0.145161290322581
"1993",0.0862068965517241,0.103448275862069,0.0862068965517241,0.103448275862069,0.0862068965517241,0.103448275862069,0.120689655172414,0.0862068965517241,0.120689655172414,0.103448275862069
"1994",0.0983606557377049,0.114754098360656,0.0819672131147541,0.0983606557377049,0.0983606557377049,0.0983606557377049,0.131147540983607,0.0983606557377049,0.0983606557377049,0.0819672131147541
"1995",0.0819672131147541,0.0819672131147541,0.114754098360656,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.147540983606557,0.0983606557377049,0.114754098360656,0.0983606557377049
"1996",0.0967741935483871,0.0967741935483871,0.112903225806452,0.0806451612903226,0.129032258064516,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.0967741935483871,0.129032258064516
"1997",0.0983606557377049,0.114754098360656,0.0819672131147541,0.114754098360656,0.0983606557377049,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.0983606557377049,0.131147540983607
"1998",0.0793650793650794,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.0952380952380952,0.111111111111111,0.0793650793650794,0.0793650793650794,0.142857142857143,0.158730158730159
"1999",0.0819672131147541,0.0819672131147541,0.0819672131147541,0.114754098360656,0.114754098360656,0.0819672131147541,0.0819672131147541,0.114754098360656,0.0819672131147541,0.163934426229508
"2000",0.0806451612903226,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.193548387096774,0.129032258064516
